Timestamp: Dec 16, 2007 6:31:25 PM
AgentEnergy: 10.0
AgentExtinguishBonus: 1.0
AgentShotStrengthPercent: 100.0
AgentVisibility: 15.0
GridSize: 100.0
IgnitionProbability: 0.02
MaxFireStrength: 100.0
MaxFlamability: 100.0
MaxFuelLevel: 100.0
NumberOfFirefighters: 100.0
NumberOfFires: 1.0
ShowFlamability: false
ShowFuelLevel: false


"run","tick","RngSeed","numberOfFires","numberOfFirefighters","maxFlamability","maxFuelLevel","maxFireStrength","gridSize","ignitionProbability","agentEnergy","agentVisibility","agentExtinguishBonus","agentShotStrengthPercent"
1,20.0,1,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
2,17.0,1197851486992,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
3,25.0,1197851488003,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
4,6.0,1197851489322,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
5,11.0,1197851489893,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
6,30.0,1197851490781,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
7,15.0,1197851492079,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
8,15.0,1197851493017,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
9,25.0,1197851493718,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
10,32.0,1197851494872,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
11,6.0,1197851496258,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
12,7.0,1197851496888,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
13,16.0,1197851497492,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
14,23.0,1197851498357,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
15,22.0,1197851499504,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
16,16.0,1197851500524,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
17,8.0,1197851501441,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
18,16.0,1197851502084,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
19,4.0,1197851502941,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
20,13.0,1197851503430,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
21,16.0,1197851504281,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
22,6.0,1197851505116,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
23,58.0,1197851505807,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
24,17.0,1197851507815,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
25,7.0,1197851508815,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
26,34.0,1197851509521,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
27,39.0,1197851510932,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
28,17.0,1197851512477,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
29,34.0,1197851513366,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
30,49.0,1197851514626,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
31,1.0,1197851516455,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
32,76.0,1197851516868,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0

End Time: Dec 16, 2007 6:31:59 PM
