Timestamp: Dec 16, 2007 9:05:20 PM
AgentEnergy: 10.0
AgentExtinguishBonus: 1.0
AgentShotStrengthPercent: 100.0
AgentVisibility: 15.0
GridSize: 100.0
IgnitionProbability: 0.02
MaxFireStrength: 100.0
MaxFlamability: 100.0
MaxFuelLevel: 100.0
NumberOfFirefighters: 50.0
NumberOfFires: 10.0
ShowFlamability: false
ShowFuelLevel: false


"run","tick","RngSeed","numberOfFires","numberOfFirefighters","maxFlamability","maxFuelLevel","maxFireStrength","gridSize","ignitionProbability","agentEnergy","agentVisibility","agentExtinguishBonus","agentShotStrengthPercent"
1,128.0,1,10.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
2,168.0,1197860724769,10.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
3,123.0,1197860729439,10.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
4,117.0,1197860733052,10.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
5,179.0,1197860736433,10.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
6,171.0,1197860741189,10.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
7,81.0,1197860745773,10.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
8,594.0,1197860748156,10.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
9,126.0,1197860763026,10.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
10,152.0,1197860766583,10.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
11,181.0,1197860770802,10.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
12,139.0,1197860775412,10.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
13,129.0,1197860779137,10.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
14,179.0,1197860782789,10.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
15,102.0,1197860787361,10.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
16,103.0,1197860790134,10.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
17,114.0,1197860793060,10.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
18,354.0,1197860796285,10.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
19,123.0,1197860805225,10.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
20,141.0,1197860808595,10.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
21,137.0,1197860812387,10.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
22,159.0,1197860816080,10.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
23,66.0,1197860820303,10.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
24,170.0,1197860822316,10.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
25,126.0,1197860826466,10.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
26,150.0,1197860829943,10.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
27,117.0,1197860833720,10.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
28,190.0,1197860836835,10.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
29,163.0,1197860841684,10.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
30,1279.0,1197860845599,10.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
31,191.0,1197860875713,10.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
32,101.0,1197860880816,10.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0

End Time: Dec 16, 2007 9:08:03 PM
