Timestamp: Dec 16, 2007 9:26:28 PM
AgentEnergy: 10.0
AgentExtinguishBonus: 1.0
AgentShotStrengthPercent: 100.0
AgentVisibility: 15.0
GridSize: 100.0
IgnitionProbability: 0.02
MaxFireStrength: 100.0
MaxFlamability: 100.0
MaxFuelLevel: 100.0
NumberOfFirefighters: 50.0
NumberOfFires: 5.0
ShowFlamability: false
ShowFuelLevel: false


"run","tick","RngSeed","numberOfFires","numberOfFirefighters","maxFlamability","maxFuelLevel","maxFireStrength","gridSize","ignitionProbability","agentEnergy","agentVisibility","agentExtinguishBonus","agentShotStrengthPercent"
1,78.0,1,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
2,35.0,1197861991634,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
3,84.0,1197861993105,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
4,113.0,1197861995577,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
5,61.0,1197861998876,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
6,39.0,1197862000837,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
7,37.0,1197862002309,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
8,66.0,1197862003645,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
9,159.0,1197862005708,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
10,119.0,1197862009935,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
11,129.0,1197862013142,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
12,194.0,1197862016833,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
13,126.0,1197862021701,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
14,95.0,1197862025076,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
15,100.0,1197862027863,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
16,73.0,1197862030604,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
17,94.0,1197862032886,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
18,169.0,1197862035630,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
19,90.0,1197862040104,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
20,41.0,1197862042700,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
21,127.0,1197862044082,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
22,62.0,1197862047610,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
23,80.0,1197862049635,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
24,57.0,1197862051960,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
25,62.0,1197862053761,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
26,98.0,1197862055809,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
27,40.0,1197862058673,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
28,65.0,1197862059975,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
29,72.0,1197862062002,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
30,115.0,1197862064254,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
31,135.0,1197862067361,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0
32,29.0,1197862071059,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,15.0,1.0,100.0

End Time: Dec 16, 2007 9:27:52 PM
