Timestamp: Dec 16, 2007 10:22:50 PM
AgentEnergy: 10.0
AgentExtinguishBonus: 1.0
AgentShotStrengthPercent: 100.0
AgentVisibility: 1.0
GridSize: 100.0
IgnitionProbability: 0.02
MaxFireStrength: 100.0
MaxFlamability: 100.0
MaxFuelLevel: 100.0
NumberOfFirefighters: 0.0
NumberOfFires: 500.0
ShowFlamability: false
ShowFuelLevel: false


"run","tick","RngSeed","numberOfFires","numberOfFirefighters","maxFlamability","maxFuelLevel","maxFireStrength","gridSize","ignitionProbability","agentEnergy","agentVisibility","agentExtinguishBonus","agentShotStrengthPercent"
1,1082.0,1,500.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
2,1013.0,1197843836468,500.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
3,1040.0,1197843895907,500.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
4,823.0,1197843956588,500.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
5,962.0,1197844005820,500.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
6,1087.0,1197844066905,500.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
7,915.0,1197844129610,500.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
8,869.0,1197844183039,500.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
9,835.0,1197844233511,500.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
10,817.0,1197844282891,500.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
11,834.0,1197844331814,500.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
12,855.0,1197844380738,500.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
13,861.0,1197844404629,500.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
14,910.0,1197844423975,500.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
15,745.0,1197844442240,500.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
16,1181.0,1197844486731,500.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
17,845.0,1197844554279,500.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
18,941.0,1197844603365,500.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
19,826.0,1197844657788,500.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
20,1176.0,1197844706127,500.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
21,994.0,1197844773165,500.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
22,1050.0,1197844830607,500.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
23,1125.0,1197844890709,500.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
24,797.0,1197844955299,500.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
25,1484.0,1197845002056,500.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
26,861.0,1197845085719,500.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
27,1027.0,1197845135920,500.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
28,1095.0,1197845194907,500.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
29,941.0,1197845257310,500.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
30,1005.0,1197845311547,500.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
31,1118.0,1197845369240,500.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
32,783.0,1197845433162,500.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0

End Time: Dec 16, 2007 10:51:18 PM
