Timestamp: Dec 16, 2007 6:06:11 PM
AgentEnergy: 10.0
AgentExtinguishBonus: 1.0
AgentShotStrengthPercent: 100.0
AgentVisibility: 50.0
GridSize: 100.0
IgnitionProbability: 0.02
MaxFireStrength: 100.0
MaxFlamability: 100.0
MaxFuelLevel: 100.0
NumberOfFirefighters: 10.0
NumberOfFires: 5.0
ShowFlamability: false
ShowFuelLevel: false


"run","tick","RngSeed","numberOfFires","numberOfFirefighters","maxFlamability","maxFuelLevel","maxFireStrength","gridSize","ignitionProbability","agentEnergy","agentVisibility","agentExtinguishBonus","agentShotStrengthPercent"
1,1155.0,1,5.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
2,215.0,1197849982046,5.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
3,548.0,1197849984046,5.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
4,663.0,1197849989015,5.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
5,727.0,1197849994890,5.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
6,235.0,1197850001531,5.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
7,1003.0,1197850003765,5.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
8,253.0,1197850012640,5.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
9,437.0,1197850014968,5.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
10,256.0,1197850019171,5.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
11,435.0,1197850021531,5.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
12,284.0,1197850025484,5.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
13,104.0,1197850028156,5.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
14,894.0,1197850029203,5.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
15,401.0,1197850037218,5.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
16,297.0,1197850041015,5.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
17,381.0,1197850043812,5.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
18,643.0,1197850047406,5.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
19,184.0,1197850053437,5.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
20,998.0,1197850055296,5.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
21,901.0,1197850064406,5.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
22,1297.0,1197850072687,5.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
23,537.0,1197850084984,5.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
24,388.0,1197850089968,5.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
25,586.0,1197850093578,5.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
26,1132.0,1197850099234,5.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
27,771.0,1197850109968,5.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
28,218.0,1197850117375,5.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
29,348.0,1197850119453,5.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
30,849.0,1197850122828,5.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
31,1290.0,1197850130718,5.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
32,510.0,1197850142968,5.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0

End Time: Dec 16, 2007 6:09:07 PM
