Timestamp: Dec 16, 2007 6:33:03 PM
AgentEnergy: 10.0
AgentExtinguishBonus: 1.0
AgentShotStrengthPercent: 100.0
AgentVisibility: 50.0
GridSize: 100.0
IgnitionProbability: 0.02
MaxFireStrength: 100.0
MaxFlamability: 100.0
MaxFuelLevel: 100.0
NumberOfFirefighters: 100.0
NumberOfFires: 1.0
ShowFlamability: false
ShowFuelLevel: false


"run","tick","RngSeed","numberOfFires","numberOfFirefighters","maxFlamability","maxFuelLevel","maxFireStrength","gridSize","ignitionProbability","agentEnergy","agentVisibility","agentExtinguishBonus","agentShotStrengthPercent"
1,19.0,1,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
2,25.0,1197851585044,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
3,15.0,1197851586863,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
4,12.0,1197851588193,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
5,33.0,1197851589451,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
6,25.0,1197851591666,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
7,16.0,1197851593568,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
8,26.0,1197851594868,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
9,8.0,1197851596698,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
10,31.0,1197851597516,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
11,5.0,1197851599537,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
12,25.0,1197851600258,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
13,18.0,1197851601982,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
14,7.0,1197851603255,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
15,6.0,1197851604045,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
16,31.0,1197851604768,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
17,32.0,1197851606813,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
18,16.0,1197851608954,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
19,54.0,1197851610162,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
20,28.0,1197851613351,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
21,23.0,1197851615217,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
22,3.0,1197851616852,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
23,1.0,1197851617408,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
24,25.0,1197851618003,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
25,8.0,1197851619598,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
26,3.0,1197851620528,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
27,26.0,1197851621111,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
28,15.0,1197851622734,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
29,12.0,1197851623874,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
30,6.0,1197851624839,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
31,29.0,1197851625589,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
32,20.0,1197851627426,1.0,100.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0

End Time: Dec 16, 2007 6:33:48 PM
