Timestamp: Dec 16, 2007 4:32:53 PM
AgentEnergy: 10.0
AgentExtinguishBonus: 1.0
AgentShotStrengthPercent: 100.0
AgentVisibility: 1.0
GridSize: 100.0
IgnitionProbability: 0.02
MaxFireStrength: 100.0
MaxFlamability: 100.0
MaxFuelLevel: 100.0
NumberOfFirefighters: 10.0
NumberOfFires: 1.0
ShowFlamability: false
ShowFuelLevel: false


"run","tick","RngSeed","numberOfFires","numberOfFirefighters","maxFlamability","maxFuelLevel","maxFireStrength","gridSize","ignitionProbability","agentEnergy","agentVisibility","agentExtinguishBonus","agentShotStrengthPercent"
1,3901.0,1,1.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
2,458.0,1197844401078,1.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
3,558.0,1197844404140,1.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
4,29.0,1197844407718,1.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
5,2076.0,1197844408000,1.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
6,960.0,1197844421281,1.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
7,286.0,1197844427421,1.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
8,67.0,1197844429296,1.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
9,7.0,1197844429765,1.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
10,1.0,1197844429859,1.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
11,3763.0,1197844429953,1.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
12,4734.0,1197844454203,1.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
13,3527.0,1197844482968,1.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
14,3091.0,1197844505640,1.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
15,6724.0,1197844525421,1.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
16,737.0,1197844566093,1.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
17,4880.0,1197844570703,1.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
18,215.0,1197844599437,1.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
19,34.0,1197844600828,1.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
20,240.0,1197844601078,1.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
21,1511.0,1197844602593,1.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
22,33.0,1197844611984,1.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
23,862.0,1197844612281,1.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
24,574.0,1197844617625,1.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
25,216.0,1197844621250,1.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
26,490.0,1197844622656,1.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
27,1594.0,1197844625750,1.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
28,3026.0,1197844635593,1.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
29,543.0,1197844654234,1.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
30,938.0,1197844657718,1.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
31,2147.0,1197844663578,1.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
32,296.0,1197844677109,1.0,10.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0

End Time: Dec 16, 2007 4:37:59 PM
