Timestamp: Dec 16, 2007 10:56:36 PM
AgentEnergy: 10.0
AgentExtinguishBonus: 1.0
AgentShotStrengthPercent: 100.0
AgentVisibility: 1.0
GridSize: 100.0
IgnitionProbability: 0.02
MaxFireStrength: 100.0
MaxFlamability: 100.0
MaxFuelLevel: 100.0
NumberOfFirefighters: 0.0
NumberOfFires: 10.0
ShowFlamability: false
ShowFuelLevel: false


"run","tick","RngSeed","numberOfFires","numberOfFirefighters","maxFlamability","maxFuelLevel","maxFireStrength","gridSize","ignitionProbability","agentEnergy","agentVisibility","agentExtinguishBonus","agentShotStrengthPercent"
1,2830.0,1,10.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
2,2383.0,1197845951697,10.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
3,3140.0,1197846082313,10.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
4,3123.0,1197846252444,10.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
5,4127.0,1197846423287,10.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
6,3861.0,1197846645600,10.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
7,2640.0,1197846853462,10.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
8,2956.0,1197846996856,10.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
9,2999.0,1197847156720,10.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
10,3633.0,1197847320373,10.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
11,4504.0,1197847515752,10.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
12,2834.0,1197847756111,10.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
13,2357.0,1197847910014,10.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
14,3286.0,1197848039480,10.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
15,2437.0,1197848216881,10.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
16,2948.0,1197848349439,10.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
17,2717.0,1197848508900,10.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
18,3246.0,1197848656534,10.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
19,3043.0,1197848831913,10.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
20,4069.0,1197848996207,10.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
21,3421.0,1197849215638,10.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
22,3404.0,1197849400462,10.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
23,3672.0,1197849584056,10.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
24,3030.0,1197849780941,10.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
25,3411.0,1197849944398,10.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
26,3613.0,1197850128306,10.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
27,2744.0,1197850322456,10.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
28,2627.0,1197850471603,10.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
29,2991.0,1197850615152,10.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
30,3709.0,1197850777663,10.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
31,3689.0,1197850978624,10.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
32,3745.0,1197851177622,10.0,0.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0

End Time: Dec 17, 2007 12:29:42 AM
