Timestamp: Dec 16, 2007 10:08:00 PM
AgentEnergy: 10.0
AgentExtinguishBonus: 1.0
AgentShotStrengthPercent: 100.0
AgentVisibility: 50.0
GridSize: 100.0
IgnitionProbability: 0.02
MaxFireStrength: 100.0
MaxFlamability: 100.0
MaxFuelLevel: 100.0
NumberOfFirefighters: 500.0
NumberOfFires: 500.0
ShowFlamability: false
ShowFuelLevel: false


"run","tick","RngSeed","numberOfFires","numberOfFirefighters","maxFlamability","maxFuelLevel","maxFireStrength","gridSize","ignitionProbability","agentEnergy","agentVisibility","agentExtinguishBonus","agentShotStrengthPercent"
1,279.0,1,500.0,500.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
2,282.0,1197864526975,500.0,500.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
3,301.0,1197864572922,500.0,500.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
4,343.0,1197864624455,500.0,500.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
5,329.0,1197864681272,500.0,500.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
6,288.0,1197864735361,500.0,500.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
7,367.0,1197864782051,500.0,500.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
8,323.0,1197864842599,500.0,500.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
9,289.0,1197864896625,500.0,500.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
10,340.0,1197864945540,500.0,500.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
11,325.0,1197865003247,500.0,500.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
12,322.0,1197865056698,500.0,500.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
13,289.0,1197865110316,500.0,500.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
14,313.0,1197865158538,500.0,500.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
15,300.0,1197865210773,500.0,500.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
16,290.0,1197865260537,500.0,500.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
17,317.0,1197865308488,500.0,500.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
18,291.0,1197865363710,500.0,500.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
19,288.0,1197865411713,500.0,500.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
20,322.0,1197865460503,500.0,500.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
21,308.0,1197865514277,500.0,500.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
22,296.0,1197865565578,500.0,500.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
23,362.0,1197865614787,500.0,500.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
24,332.0,1197865675897,500.0,500.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
25,304.0,1197865731360,500.0,500.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
26,318.0,1197865779348,500.0,500.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
27,355.0,1197865832728,500.0,500.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
28,285.0,1197865892027,500.0,500.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
29,315.0,1197865937995,500.0,500.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
30,327.0,1197865992526,500.0,500.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
31,334.0,1197866045808,500.0,500.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0
32,275.0,1197866100558,500.0,500.0,100.0,100.0,100.0,100.0,0.02,10.0,50.0,1.0,100.0

End Time: Dec 16, 2007 10:35:45 PM
