Timestamp: Dec 16, 2007 9:12:48 PM
AgentEnergy: 10.0
AgentExtinguishBonus: 1.0
AgentShotStrengthPercent: 100.0
AgentVisibility: 1.0
GridSize: 100.0
IgnitionProbability: 0.02
MaxFireStrength: 100.0
MaxFlamability: 100.0
MaxFuelLevel: 100.0
NumberOfFirefighters: 50.0
NumberOfFires: 5.0
ShowFlamability: false
ShowFuelLevel: false


"run","tick","RngSeed","numberOfFires","numberOfFirefighters","maxFlamability","maxFuelLevel","maxFireStrength","gridSize","ignitionProbability","agentEnergy","agentVisibility","agentExtinguishBonus","agentShotStrengthPercent"
1,198.0,1,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
2,4742.0,1197861173695,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
3,751.0,1197861281387,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
4,1921.0,1197861298936,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
5,2275.0,1197861342550,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
6,2904.0,1197861394014,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
7,844.0,1197861417737,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
8,960.0,1197861418548,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
9,799.0,1197861416434,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
10,524.0,1197861416392,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
11,2230.0,1197861416190,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
12,3432.0,1197861418216,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
13,1733.0,1197861417628,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
14,209.0,1197861419890,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
15,4009.0,1197861418998,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
16,2309.0,1197861417910,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
17,4503.0,1197861416244,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
18,2882.0,1197861419861,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
19,1386.0,1197861418587,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
20,3794.0,1197861419590,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
21,276.0,1197861488215,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
22,2662.0,1197861494866,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
23,2050.0,1197861554346,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
24,442.0,1197861598675,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
25,1939.0,1197861609157,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
26,2581.0,1197861652065,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
27,1128.0,1197861708073,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
28,583.0,1197861733534,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
29,2647.0,1197861746561,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
30,1526.0,1197861806053,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
31,1817.0,1197861840041,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0
32,1059.0,1197861878765,5.0,50.0,100.0,100.0,100.0,100.0,0.02,10.0,1.0,1.0,100.0

End Time: Dec 16, 2007 9:25:02 PM
